scenario,probability,hub,week,demand
6,0.0625,1,9,18742
6,0.0625,1,10,17464
6,0.0625,1,11,17765
6,0.0625,1,12,18431
6,0.0625,1,13,19506
6,0.0625,1,14,18717
6,0.0625,1,15,18124
6,0.0625,1,16,18949
6,0.0625,1,17,19275
6,0.0625,1,18,18117
6,0.0625,1,19,18908
6,0.0625,1,20,19027
6,0.0625,1,21,18919
6,0.0625,1,22,16537
6,0.0625,1,23,19767
6,0.0625,1,24,18670
6,0.0625,1,25,17992
6,0.0625,1,26,23992
6,0.0625,1,27,25130
6,0.0625,1,28,23473
6,0.0625,1,29,24745
6,0.0625,1,30,25573
6,0.0625,1,31,26363
6,0.0625,1,32,24996
6,0.0625,1,33,23214
6,0.0625,1,34,23862
6,0.0625,1,35,25370
6,0.0625,1,36,25049
6,0.0625,1,37,23417
6,0.0625,1,38,23349
6,0.0625,1,39,21387
6,0.0625,1,40,21689
6,0.0625,1,41,21719
6,0.0625,1,42,22074
6,0.0625,1,43,22572
6,0.0625,1,44,21735
6,0.0625,1,45,22465
6,0.0625,1,46,22570
6,0.0625,1,47,21250
6,0.0625,1,48,19750
6,0.0625,1,49,20889
6,0.0625,1,50,21960
6,0.0625,1,51,20639
6,0.0625,2,0,28347
6,0.0625,2,1,29474
6,0.0625,2,2,29034
6,0.0625,2,3,27011
6,0.0625,2,4,28109
6,0.0625,2,5,28152
6,0.0625,2,6,29126
6,0.0625,2,7,28982
6,0.0625,2,8,27644
6,0.0625,2,9,29973
6,0.0625,2,10,27202
6,0.0625,2,11,29142
6,0.0625,2,12,28537
6,0.0625,2,13,31540
6,0.0625,2,14,30899
6,0.0625,2,15,30677
6,0.0625,2,16,29345
6,0.0625,2,17,30509
6,0.0625,2,18,27737
6,0.0625,2,19,32947
6,0.0625,2,20,29516
6,0.0625,2,21,29174
6,0.0625,2,22,31541
6,0.0625,2,23,30854
6,0.0625,2,24,29280
6,0.0625,2,25,28416
6,0.0625,2,26,32791
6,0.0625,2,27,32258
6,0.0625,2,28,32776
6,0.0625,2,29,33269
6,0.0625,2,30,29577
6,0.0625,2,31,33141
6,0.0625,2,32,33684
6,0.0625,2,33,34106
6,0.0625,2,34,30995
6,0.0625,2,35,31372
6,0.0625,2,36,29736
6,0.0625,2,37,32702
6,0.0625,2,38,33427
6,0.0625,2,39,35231
6,0.0625,2,40,37093
6,0.0625,2,41,33479
6,0.0625,2,42,34651
6,0.0625,2,43,33939
6,0.0625,2,44,35483
6,0.0625,2,45,34217
6,0.0625,2,46,32695
6,0.0625,2,47,35153
6,0.0625,2,48,39063
6,0.0625,2,49,35538
6,0.0625,2,50,36118
6,0.0625,2,51,37163
7,0.0625,0,0,34506
7,0.0625,0,1,32825
7,0.0625,0,2,34400
7,0.0625,0,3,32814
7,0.0625,0,4,35793
7,0.0625,0,5,33120
7,0.0625,0,6,33553
7,0.0625,0,7,34914
7,0.0625,0,8,37959
7,0.0625,0,9,32892
7,0.0625,0,10,34092
7,0.0625,0,11,35403
7,0.0625,0,12,33146
7,0.0625,0,13,32607
7,0.0625,0,14,37781
7,0.0625,0,15,32652
7,0.0625,0,16,32955
7,0.0625,0,17,34110
7,0.0625,0,18,34079
7,0.0625,0,19,33516
7,0.0625,0,20,34575
7,0.0625,0,21,32316
7,0.0625,0,22,38007
7,0.0625,0,23,32801
7,0.0625,0,24,34082
7,0.0625,0,25,35118
7,0.0625,0,26,27198
7,0.0625,0,27,25279
7,0.0625,0,28,27277
7,0.0625,0,29,25854
7,0.0625,0,30,23591
7,0.0625,0,31,23145
7,0.0625,0,32,25829
7,0.0625,0,33,27941
7,0.0625,0,34,26323
7,0.0625,0,35,24262
7,0.0625,0,36,27255
7,0.0625,0,37,26717
7,0.0625,0,38,26030
7,0.0625,0,39,29159
7,0.0625,0,40,26115
7,0.0625,0,41,27071
7,0.0625,0,42,27863
7,0.0625,0,43,27306
7,0.0625,0,44,29547
7,0.0625,0,45,25727
7,0.0625,0,46,28480
7,0.0625,0,47,27968
7,0.0625,0,48,26812
7,0.0625,0,49,27821
7,0.0625,0,50,27915
7,0.0625,0,51,26326
7,0.0625,1,0,17571
7,0.0625,1,1,18911
7,0.0625,1,2,18388
7,0.0625,1,3,18642
7,0.0625,1,4,17179
7,0.0625,1,5,18972
7,0.0625,1,6,17949
7,0.0625,1,7,17792
7,0.0625,1,8,16087
7,0.0625,1,9,18742
7,0.0625,1,10,17464
7,0.0625,1,11,17765
7,0.0625,1,12,18431
7,0.0625,1,13,19506
7,0.0625,1,14,18717
7,0.0625,1,15,18124
7,0.0625,1,16,18949
7,0.0625,1,17,19275
7,0.0625,1,18,18117
7,0.0625,1,19,18908
7,0.0625,1,20,19027
7,0.0625,1,21,18919
7,0.0625,1,22,16537
7,0.0625,1,23,19767
7,0.0625,1,24,18670
7,0.0625,1,25,17992
7,0.0625,1,26,23992
7,0.0625,1,27,25130
7,0.0625,1,28,23473
7,0.0625,1,29,24745
7,0.0625,1,30,25573
7,0.0625,1,31,26363
7,0.0625,1,32,24996
7,0.0625,1,33,23214
7,0.0625,1,34,23862
7,0.0625,1,35,25370
7,0.0625,1,36,25049
7,0.0625,1,37,23417
7,0.0625,1,38,23349
7,0.0625,1,39,19131
7,0.0625,1,40,22342
7,0.0625,1,41,22877
7,0.0625,1,42,21013
7,0.0625,1,43,21803
7,0.0625,1,44,20301
7,0.0625,1,45,22453
7,0.0625,1,46,20910
7,0.0625,1,47,21871
7,0.0625,1,48,22042
7,0.0625,1,49,18834
7,0.0625,1,50,21438
7,0.0625,1,51,23017
7,0.0625,2,0,28347
7,0.0625,2,1,29474
7,0.0625,2,2,29034
7,0.0625,2,3,27011
7,0.0625,2,4,28109
7,0.0625,2,5,28152
7,0.0625,2,6,29126
7,0.0625,2,7,28982
7,0.0625,2,8,27644
7,0.0625,2,9,29973
7,0.0625,2,10,27202
7,0.0625,2,11,29142
7,0.0625,2,12,28537
7,0.0625,2,13,31540
7,0.0625,2,14,30899
7,0.0625,2,15,30677
7,0.0625,2,16,29345
7,0.0625,2,17,30509
7,0.0625,2,18,27737
7,0.0625,2,19,32947
7,0.0625,2,20,29516
7,0.0625,2,21,29174
7,0.0625,2,22,31541
7,0.0625,2,23,30854
7,0.0625,2,24,29280
7,0.0625,2,25,28416
7,0.0625,2,26,32791
7,0.0625,2,27,32258
7,0.0625,2,28,32776
7,0.0625,2,29,33269
7,0.0625,2,30,29577
7,0.0625,2,31,33141
7,0.0625,2,32,33684
7,0.0625,2,33,34106
7,0.0625,2,34,30995
7,0.0625,2,35,31372
7,0.0625,2,36,29736
7,0.0625,2,37,32702
7,0.0625,2,38,33427
7,0.0625,2,39,34852
7,0.0625,2,40,34403
7,0.0625,2,41,35114
7,0.0625,2,42,35549
7,0.0625,2,43,37478
7,0.0625,2,44,36458
7,0.0625,2,45,37079
7,0.0625,2,46,36984
7,0.0625,2,47,35927
7,0.0625,2,48,30225
7,0.0625,2,49,32363
7,0.0625,2,50,33356
7,0.0625,2,51,34557
8,0.0625,0,0,35451
8,0.0625,0,1,35369
8,0.0625,0,2,33481
8,0.0625,0,3,36850
8,0.0625,0,4,31402
8,0.0625,0,5,35292
8,0.0625,0,6,33689
8,0.0625,0,7,33959
8,0.0625,0,8,32711
8,0.0625,0,9,35471
8,0.0625,0,10,35360
8,0.0625,0,11,33152
8,0.0625,0,12,32237
8,0.0625,0,13,29524
8,0.0625,0,14,29248
8,0.0625,0,15,27969
8,0.0625,0,16,30002
8,0.0625,0,17,27184
8,0.0625,0,18,26475
8,0.0625,0,19,27708
8,0.0625,0,20,29665
8,0.0625,0,21,24874
8,0.0625,0,22,26026
8,0.0625,0,23,28984
8,0.0625,0,24,27044
8,0.0625,0,25,28460
8,0.0625,0,26,25614
8,0.0625,0,27,24768
8,0.0625,0,28,24782
8,0.0625,0,29,25034
8,0.0625,0,30,27817
8,0.0625,0,31,26556
8,0.0625,0,32,25167
8,0.0625,0,33,23197
8,0.0625,0,34,24622
8,0.0625,0,35,26593
8,0.0625,0,36,24687
8,0.0625,0,37,25980
8,0.0625,0,38,23761
8,0.0625,0,39,33493
8,0.0625,0,40,33247
8,0.0625,0,41,33736
8,0.0625,0,42,34053
8,0.0625,0,43,31924
8,0.0625,0,44,31292
8,0.0625,0,45,31100
8,0.0625,0,46,34308
8,0.0625,0,47,34235
8,0.0625,0,48,35144
8,0.0625,0,49,35892
8,0.0625,0,50,34969
8,0.0625,0,51,35065
8,0.0625,1,0,17384
8,0.0625,1,1,16602
8,0.0625,1,2,17826
8,0.0625,1,3,16302
8,0.0625,1,4,18853
8,0.0625,1,5,17794
8,0.0625,1,6,17833
8,0.0625,1,7,17286
8,0.0625,1,8,18754
8,0.0625,1,9,17111
8,0.0625,1,10,17220
8,0.0625,1,11,18110
8,0.0625,1,12,18945
8,0.0625,1,13,19892
8,0.0625,1,14,20189
8,0.0625,1,15,19925
8,0.0625,1,16,20545
8,0.0625,1,17,22077
8,0.0625,1,18,21992
8,0.0625,1,19,20745
8,0.0625,1,20,19727
8,0.0625,1,21,22522
8,0.0625,1,22,21310
8,0.0625,1,23,19250
8,0.0625,1,24,21042
8,0.0625,1,25,21231
8,0.0625,1,26,21306
8,0.0625,1,27,20702
8,0.0625,1,28,22352
8,0.0625,1,29,21690
8,0.0625,1,30,19625
8,0.0625,1,31,19894
8,0.0625,1,32,21578
8,0.0625,1,33,21385
8,0.0625,1,34,21559
8,0.0625,1,35,19794
8,0.0625,1,36,21521
8,0.0625,1,37,20609
8,0.0625,1,38,22335
8,0.0625,1,39,15655
8,0.0625,1,40,15416
8,0.0625,1,41,15450
8,0.0625,1,42,15753
8,0.0625,1,43,16771
8,0.0625,1,44,16696
8,0.0625,1,45,16666
8,0.0625,1,46,15666
8,0.0625,1,47,15255
8,0.0625,1,48,15753
8,0.0625,1,49,14732
8,0.0625,1,50,15182
8,0.0625,1,51,15062
8,0.0625,2,0,28781
8,0.0625,2,1,27918
8,0.0625,2,2,27981
8,0.0625,2,3,29745
8,0.0625,2,4,28602
8,0.0625,2,5,29497
8,0.0625,2,6,29588
8,0.0625,2,7,26763
8,0.0625,2,8,28573
8,0.0625,2,9,28596
8,0.0625,2,10,29019
8,0.0625,2,11,27830
8,0.0625,2,12,27705
8,0.0625,2,13,34370
8,0.0625,2,14,37786
8,0.0625,2,15,32691
8,0.0625,2,16,34776
8,0.0625,2,17,33149
8,0.0625,2,18,34399
8,0.0625,2,19,35684
8,0.0625,2,20,36221
8,0.0625,2,21,33612
8,0.0625,2,22,34505
8,0.0625,2,23,35145
8,0.0625,2,24,36851
8,0.0625,2,25,34820
8,0.0625,2,26,31406
8,0.0625,2,27,31032
8,0.0625,2,28,30025
8,0.0625,2,29,32334
8,0.0625,2,30,29696
8,0.0625,2,31,29951
8,0.0625,2,32,28233
8,0.0625,2,33,27814
8,0.0625,2,34,32314
8,0.0625,2,35,29973
8,0.0625,2,36,29733
8,0.0625,2,37,31027
8,0.0625,2,38,33287
8,0.0625,2,39,29130
8,0.0625,2,40,32708
8,0.0625,2,41,31098
8,0.0625,2,42,29701
8,0.0625,2,43,30619
8,0.0625,2,44,31988
8,0.0625,2,45,32413
8,0.0625,2,46,29068
8,0.0625,2,47,30509
8,0.0625,2,48,34068
8,0.0625,2,49,31815
8,0.0625,2,50,31468
8,0.0625,2,51,30124
9,0.0625,0,0,35451
9,0.0625,0,1,35369
9,0.0625,0,2,33481
9,0.0625,0,3,36850
9,0.0625,0,4,31402
9,0.0625,0,5,35292
9,0.0625,0,6,33689
9,0.0625,0,7,33959
9,0.0625,0,8,32711
9,0.0625,0,9,35471
9,0.0625,0,10,35360
9,0.0625,0,11,33152
9,0.0625,0,12,32237
9,0.0625,0,13,29524
9,0.0625,0,14,29248
9,0.0625,0,15,27969
9,0.0625,0,16,30002
9,0.0625,0,17,27184
9,0.0625,0,18,26475
9,0.0625,0,19,27708
9,0.0625,0,20,29665
9,0.0625,0,21,24874
9,0.0625,0,22,26026
9,0.0625,0,23,28984
9,0.0625,0,24,27044
9,0.0625,0,25,28460
9,0.0625,0,26,25614
9,0.0625,0,27,24768
9,0.0625,0,28,24782
9,0.0625,0,29,25034
9,0.0625,0,30,27817
9,0.0625,0,31,26556
9,0.0625,0,32,25167
9,0.0625,0,33,23197
9,0.0625,0,34,24622
9,0.0625,0,35,26593
9,0.0625,0,36,24687
9,0.0625,0,37,25980
9,0.0625,0,38,23761
9,0.0625,0,39,34251
9,0.0625,0,40,34951
9,0.0625,0,41,36106
9,0.0625,0,42,31918
9,0.0625,0,43,33217
9,0.0625,0,44,34250
9,0.0625,0,45,34715
9,0.0625,0,46,30006
9,0.0625,0,47,35438
9,0.0625,0,48,32835
9,0.0625,0,49,33675
9,0.0625,0,50,35034
9,0.0625,0,51,35318
9,0.0625,1,0,17384
9,0.0625,1,1,16602
9,0.0625,1,2,17826
9,0.0625,1,3,16302
9,0.0625,1,4,18853
9,0.0625,1,5,17794
9,0.0625,1,6,17833
9,0.0625,1,7,17286
9,0.0625,1,8,18754
9,0.0625,1,9,17111
9,0.0625,1,10,17220
9,0.0625,1,11,18110
9,0.0625,1,12,18945
9,0.0625,1,13,19892
9,0.0625,1,14,20189
9,0.0625,1,15,19925
9,0.0625,1,16,20545
9,0.0625,1,17,22077
9,0.0625,1,18,21992
9,0.0625,1,19,20745
9,0.0625,1,20,19727
9,0.0625,1,21,22522
9,0.0625,1,22,21310
9,0.0625,1,23,19250
9,0.0625,1,24,21042
9,0.0625,1,25,21231
9,0.0625,1,26,21306
9,0.0625,1,27,20702
9,0.0625,1,28,22352
9,0.0625,1,29,21690
9,0.0625,1,30,19625
9,0.0625,1,31,19894
9,0.0625,1,32,21578
9,0.0625,1,33,21385
9,0.0625,1,34,21559
9,0.0625,1,35,19794
9,0.0625,1,36,21521
9,0.0625,1,37,20609
9,0.0625,1,38,22335
9,0.0625,1,39,15705
9,0.0625,1,40,15309
9,0.0625,1,41,14469
9,0.0625,1,42,15778
9,0.0625,1,43,15617
9,0.0625,1,44,15539
9,0.0625,1,45,14232
9,0.0625,1,46,16981
9,0.0625,1,47,15507
9,0.0625,1,48,16143
9,0.0625,1,49,16066
9,0.0625,1,50,15418
9,0.0625,1,51,15323
9,0.0625,2,0,28781
9,0.0625,2,1,27918
9,0.0625,2,2,27981
9,0.0625,2,3,29745
9,0.0625,2,4,28602
9,0.0625,2,5,29497
9,0.0625,2,6,29588
9,0.0625,2,7,26763
9,0.0625,2,8,28573
9,0.0625,2,9,28596
9,0.0625,2,10,29019
9,0.0625,2,11,27830
9,0.0625,2,12,27705
9,0.0625,2,13,34370
9,0.0625,2,14,37786
9,0.0625,2,15,32691
9,0.0625,2,16,34776
9,0.0625,2,17,33149
9,0.0625,2,18,34399
9,0.0625,2,19,35684
9,0.0625,2,20,36221
9,0.0625,2,21,33612
9,0.0625,2,22,34505
9,0.0625,2,23,35145
9,0.0625,2,24,36851
9,0.0625,2,25,34820
9,0.0625,2,26,31406
9,0.0625,2,27,31032
9,0.0625,2,28,30025
9,0.0625,2,29,32334
9,0.0625,2,30,29696
9,0.0625,2,31,29951
9,0.0625,2,32,28233
9,0.0625,2,33,27814
9,0.0625,2,34,32314
9,0.0625,2,35,29973
9,0.0625,2,36,29733
9,0.0625,2,37,31027
9,0.0625,2,38,33287
9,0.0625,2,39,30678
9,0.0625,2,40,29333
9,0.0625,2,41,28676
9,0.0625,2,42,31345
9,0.0625,2,43,32232
9,0.0625,2,44,31904
9,0.0625,2,45,30694
9,0.0625,2,46,31256
9,0.0625,2,47,31580
9,0.0625,2,48,30438
9,0.0625,2,49,30392
9,0.0625,2,50,29771
9,0.0625,2,51,31423
10,0.0625,0,0,35451
10,0.0625,0,1,35369
10,0.0625,0,2,33481
10,0.0625,0,3,36850
10,0.0625,0,4,31402
10,0.0625,0,5,35292
10,0.0625,0,6,33689
10,0.0625,0,7,33959
10,0.0625,0,8,32711
10,0.0625,0,9,35471
10,0.0625,0,10,35360
10,0.0625,0,11,33152
10,0.0625,0,12,32237
10,0.0625,0,13,29524
10,0.0625,0,14,29248
10,0.0625,0,15,27969
10,0.0625,0,16,30002
10,0.0625,0,17,27184
10,0.0625,0,18,26475
10,0.0625,0,19,27708
10,0.0625,0,20,29665
10,0.0625,0,21,24874
10,0.0625,0,22,26026
10,0.0625,0,23,28984
10,0.0625,0,24,27044
10,0.0625,0,25,28460
10,0.0625,0,26,25931
10,0.0625,0,27,24217
10,0.0625,0,28,26038
10,0.0625,0,29,24839
10,0.0625,0,30,26378
10,0.0625,0,31,22691
10,0.0625,0,32,26327
10,0.0625,0,33,21464
10,0.0625,0,34,25748
10,0.0625,0,35,23233
10,0.0625,0,36,25091
10,0.0625,0,37,26042
10,0.0625,0,38,27252
10,0.0625,0,39,20932
10,0.0625,0,40,25047
10,0.0625,0,41,22485
10,0.0625,0,42,22814
10,0.0625,0,43,21809
10,0.0625,0,44,22251
10,0.0625,0,45,23931
10,0.0625,0,46,21074
10,0.0625,0,47,21299
10,0.0625,0,48,25453
10,0.0625,0,49,22590
10,0.0625,0,50,22387
10,0.0625,0,51,20758
10,0.0625,1,0,17384
10,0.0625,1,1,16602
10,0.0625,1,2,17826
10,0.0625,1,3,16302
10,0.0625,1,4,18853
10,0.0625,1,5,17794
10,0.0625,1,6,17833
10,0.0625,1,7,17286
10,0.0625,1,8,18754
10,0.0625,1,9,17111
10,0.0625,1,10,17220
10,0.0625,1,11,18110
10,0.0625,1,12,18945
10,0.0625,1,13,19892
10,0.0625,1,14,20189
10,0.0625,1,15,19925
10,0.0625,1,16,20545
10,0.0625,1,17,22077
10,0.0625,1,18,21992
10,0.0625,1,19,20745
10,0.0625,1,20,19727
10,0.0625,1,21,22522
10,0.0625,1,22,21310
10,0.0625,1,23,19250
10,0.0625,1,24,21042
10,0.0625,1,25,21231
10,0.0625,1,26,20823
10,0.0625,1,27,22297
10,0.0625,1,28,21482
10,0.0625,1,29,21890
10,0.0625,1,30,19383
10,0.0625,1,31,22098
10,0.0625,1,32,20129
10,0.0625,1,33,23539
10,0.0625,1,34,20625
10,0.0625,1,35,22498
10,0.0625,1,36,21935
10,0.0625,1,37,20343
10,0.0625,1,38,19342
10,0.0625,1,39,22600
10,0.0625,1,40,18644
10,0.0625,1,41,21795
10,0.0625,1,42,21172
10,0.0625,1,43,22788
10,0.0625,1,44,21013
10,0.0625,1,45,20355
10,0.0625,1,46,22474
10,0.0625,1,47,22595
10,0.0625,1,48,18843
10,0.0625,1,49,21348
10,0.0625,1,50,21675
10,0.0625,1,51,21865
10,0.0625,2,0,28781
10,0.0625,2,1,27918
10,0.0625,2,2,27981
10,0.0625,2,3,29745
10,0.0625,2,4,28602
10,0.0625,2,5,29497
10,0.0625,2,6,29588
10,0.0625,2,7,26763
10,0.0625,2,8,28573
10,0.0625,2,9,28596
10,0.0625,2,10,29019
10,0.0625,2,11,27830
10,0.0625,2,12,27705
10,0.0625,2,13,34370
10,0.0625,2,14,37786
10,0.0625,2,15,32691
10,0.0625,2,16,34776
10,0.0625,2,17,33149
10,0.0625,2,18,34399
10,0.0625,2,19,35684
10,0.0625,2,20,36221
10,0.0625,2,21,33612
10,0.0625,2,22,34505
10,0.0625,2,23,35145
10,0.0625,2,24,36851
10,0.0625,2,25,34820
10,0.0625,2,26,29209
10,0.0625,2,27,28206
10,0.0625,2,28,30000
10,0.0625,2,29,29006
10,0.0625,2,30,28966
10,0.0625,2,31,31469
10,0.0625,2,32,27247
10,0.0625,2,33,33026
10,0.0625,2,34,30145
10,0.0625,2,35,29607
10,0.0625,2,36,29968
10,0.0625,2,37,30783
10,0.0625,2,38,28153
10,0.0625,2,39,27233
10,0.0625,2,40,29078
10,0.0625,2,41,27245
10,0.0625,2,42,29054
10,0.0625,2,43,26212
10,0.0625,2,44,27701
10,0.0625,2,45,26818
10,0.0625,2,46,24927
10,0.0625,2,47,28871
10,0.0625,2,48,29028
10,0.0625,2,49,27670
10,0.0625,2,50,26531
10,0.0625,2,51,27969
11,0.0625,0,0,35451
11,0.0625,0,1,35369
11,0.0625,0,2,33481
11,0.0625,0,3,36850
11,0.0625,0,4,31402
11,0.0625,0,5,35292
11,0.0625,0,6,33689
11,0.0625,0,7,33959
11,0.0625,0,8,32711
11,0.0625,0,9,35471
11,0.0625,0,10,35360
11,0.0625,0,11,33152
11,0.0625,0,12,32237
11,0.0625,0,13,29524
11,0.0625,0,14,29248
11,0.0625,0,15,27969
11,0.0625,0,16,30002
11,0.0625,0,17,27184
11,0.0625,0,18,26475
11,0.0625,0,19,27708
11,0.0625,0,20,29665
11,0.0625,0,21,24874
11,0.0625,0,22,26026
11,0.0625,0,23,28984
11,0.0625,0,24,27044
11,0.0625,0,25,28460
11,0.0625,0,26,25931
11,0.0625,0,27,24217
11,0.0625,0,28,26038
11,0.0625,0,29,24839
11,0.0625,0,30,26378
11,0.0625,0,31,22691
11,0.0625,0,32,26327
11,0.0625,0,33,21464
11,0.0625,0,34,25748
11,0.0625,0,35,23233
11,0.0625,0,36,25091
11,0.0625,0,37,26042
11,0.0625,0,38,27252
11,0.0625,0,39,23205
11,0.0625,0,40,23686
11,0.0625,0,41,23405
11,0.0625,0,42,23003
11,0.0625,0,43,21094
11,0.0625,0,44,21431
11,0.0625,0,45,23978
11,0.0625,0,46,22050
11,0.0625,0,47,23583
11,0.0625,0,48,21215
11,0.0625,0,49,21481
11,0.0625,0,50,22017
11,0.0625,0,51,22046
11,0.0625,1,0,17384
11,0.0625,1,1,16602
11,0.0625,1,2,17826
11,0.0625,1,3,16302
11,0.0625,1,4,18853
11,0.0625,1,5,17794
11,0.0625,1,6,17833
11,0.0625,1,7,17286
11,0.0625,1,8,18754
11,0.0625,1,9,17111
11,0.0625,1,10,17220
11,0.0625,1,11,18110
11,0.0625,1,12,18945
11,0.0625,1,13,19892
11,0.0625,1,14,20189
11,0.0625,1,15,19925
11,0.0625,1,16,20545
11,0.0625,1,17,22077
11,0.0625,1,18,21992
11,0.0625,1,19,20745
11,0.0625,1,20,19727
11,0.0625,1,21,22522
11,0.0625,1,22,21310
11,0.0625,1,23,19250
11,0.0625,1,24,21042
11,0.0625,1,25,21231
11,0.0625,1,26,20823
11,0.0625,1,27,22297
11,0.0625,1,28,21482
11,0.0625,1,29,21890
11,0.0625,1,30,19383
11,0.0625,1,31,22098
11,0.0625,1,32,20129
11,0.0625,1,33,23539
11,0.0625,1,34,20625
11,0.0625,1,35,22498
11,0.0625,1,36,21935
11,0.0625,1,37,20343
11,0.0625,1,38,19342
11,0.0625,1,39,21086
11,0.0625,1,40,21621
11,0.0625,1,41,21621
11,0.0625,1,42,21514
11,0.0625,1,43,23063
11,0.0625,1,44,23193
11,0.0625,1,45,20192
11,0.0625,1,46,21932
11,0.0625,1,47,20440
11,0.0625,1,48,22806
11,0.0625,1,49,22154
11,0.0625,1,50,23042
11,0.0625,1,51,20506
11,0.0625,2,0,28781
11,0.0625,2,1,27918
11,0.0625,2,2,27981
11,0.0625,2,3,29745
11,0.0625,2,4,28602
11,0.0625,2,5,29497
11,0.0625,2,6,29588
11,0.0625,2,7,26763
11,0.0625,2,8,28573
11,0.0625,2,9,28596
11,0.0625,2,10,29019
11,0.0625,2,11,27830
11,0.0625,2,12,27705
11,0.0625,2,13,34370
11,0.0625,2,14,37786
11,0.0625,2,15,32691
11,0.0625,2,16,34776
11,0.0625,2,17,33149
11,0.0625,2,18,34399
11,0.0625,2,19,35684
11,0.0625,2,20,36221
11,0.0625,2,21,33612
11,0.0625,2,22,34505
11,0.0625,2,23,35145
11,0.0625,2,24,36851
11,0.0625,2,25,34820
11,0.0625,2,26,29209
11,0.0625,2,27,28206
11,0.0625,2,28,30000
11,0.0625,2,29,29006
11,0.0625,2,30,28966
11,0.0625,2,31,31469
11,0.0625,2,32,27247
11,0.0625,2,33,33026
11,0.0625,2,34,30145
11,0.0625,2,35,29607
11,0.0625,2,36,29968
11,0.0625,2,37,30783
11,0.0625,2,38,28153
11,0.0625,2,39,26196
11,0.0625,2,40,27754
11,0.0625,2,41,28615
11,0.0625,2,42,27788
11,0.0625,2,43,25248
11,0.0625,2,44,28222
11,0.0625,2,45,25524
11,0.0625,2,46,27191
11,0.0625,2,47,27561
11,0.0625,2,48,27089
11,0.0625,2,49,26835
11,0.0625,2,50,26951
11,0.0625,2,51,25873
12,0.0625,0,0,35451
12,0.0625,0,1,35369
12,0.0625,0,2,33481
12,0.0625,0,3,36850
12,0.0625,0,4,31402
12,0.0625,0,5,35292
12,0.0625,0,6,33689
12,0.0625,0,7,33959
12,0.0625,0,8,32711
12,0.0625,0,9,35471
12,0.0625,0,10,35360
12,0.0625,0,11,33152
12,0.0625,0,12,32237
12,0.0625,0,13,27959
12,0.0625,0,14,28031
12,0.0625,0,15,26532
12,0.0625,0,16,26896
12,0.0625,0,17,26704
12,0.0625,0,18,27489
12,0.0625,0,19,26500
12,0.0625,0,20,25682
12,0.0625,0,21,26195
12,0.0625,0,22,26091
12,0.0625,0,23,30110
12,0.0625,0,24,28792
12,0.0625,0,25,27529
12,0.0625,0,26,33697
12,0.0625,0,27,31702
12,0.0625,0,28,30663
12,0.0625,0,29,35177
12,0.0625,0,30,30463
12,0.0625,0,31,32970
12,0.0625,0,32,33606
12,0.0625,0,33,34370
12,0.0625,0,34,33761
12,0.0625,0,35,32757
12,0.0625,0,36,31198
12,0.0625,0,37,33824
12,0.0625,0,38,34765
12,0.0625,0,39,32015
12,0.0625,0,40,34701
12,0.0625,0,41,31087
12,0.0625,0,42,32711
12,0.0625,0,43,33601
12,0.0625,0,44,32391
12,0.0625,0,45,32132
12,0.0625,0,46,28039
12,0.0625,0,47,31375
12,0.0625,0,48,30381
12,0.0625,0,49,34834
12,0.0625,0,50,30119
12,0.0625,0,51,30361
12,0.0625,1,0,17384
12,0.0625,1,1,16602
12,0.0625,1,2,17826
12,0.0625,1,3,16302
12,0.0625,1,4,18853
12,0.0625,1,5,17794
12,0.0625,1,6,17833
12,0.0625,1,7,17286
12,0.0625,1,8,18754
12,0.0625,1,9,17111
12,0.0625,1,10,17220
12,0.0625,1,11,18110
12,0.0625,1,12,18945
12,0.0625,1,13,20018
12,0.0625,1,14,22227
12,0.0625,1,15,21375
12,0.0625,1,16,21533
12,0.0625,1,17,21042
12,0.0625,1,18,20315
12,0.0625,1,19,21515
12,0.0625,1,20,23398
12,0.0625,1,21,22906
12,0.0625,1,22,21590
12,0.0625,1,23,18785
12,0.0625,1,24,20467
12,0.0625,1,25,20095
12,0.0625,1,26,17771
12,0.0625,1,27,17558
12,0.0625,1,28,18545
12,0.0625,1,29,15125
12,0.0625,1,30,17875
12,0.0625,1,31,17136
12,0.0625,1,32,16485
12,0.0625,1,33,16887
12,0.0625,1,34,17987
12,0.0625,1,35,16966
12,0.0625,1,36,17540
12,0.0625,1,37,16940
12,0.0625,1,38,16906
12,0.0625,1,39,16557
12,0.0625,1,40,14326
12,0.0625,1,41,16995
12,0.0625,1,42,16120
12,0.0625,1,43,16033
12,0.0625,1,44,16165
12,0.0625,1,45,16553
12,0.0625,1,46,17549
12,0.0625,1,47,16741
12,0.0625,1,48,16852
12,0.0625,1,49,15223
12,0.0625,1,50,16439
12,0.0625,1,51,17248
12,0.0625,2,0,28781
12,0.0625,2,1,27918
12,0.0625,2,2,27981
12,0.0625,2,3,29745
12,0.0625,2,4,28602
12,0.0625,2,5,29497
12,0.0625,2,6,29588
12,0.0625,2,7,26763
12,0.0625,2,8,28573
12,0.0625,2,9,28596
12,0.0625,2,10,29019
12,0.0625,2,11,27830
12,0.0625,2,12,27705
12,0.0625,2,13,35250
12,0.0625,2,14,38384
12,0.0625,2,15,32524
12,0.0625,2,16,37207
12,0.0625,2,17,31324
12,0.0625,2,18,34162
