scenario,probability,hub,week,demand
6,0.0625,1,9,34669
6,0.0625,1,10,39572
6,0.0625,1,11,37920
6,0.0625,1,12,40438
6,0.0625,1,13,40760
6,0.0625,1,14,40728
6,0.0625,1,15,36785
6,0.0625,1,16,38001
6,0.0625,1,17,38661
6,0.0625,1,18,39349
6,0.0625,1,19,36383
6,0.0625,1,20,42491
6,0.0625,1,21,41662
6,0.0625,1,22,36340
6,0.0625,1,23,40586
6,0.0625,1,24,37148
6,0.0625,1,25,35375
6,0.0625,1,26,38740
6,0.0625,1,27,37866
6,0.0625,1,28,36900
6,0.0625,1,29,35491
6,0.0625,1,30,38677
6,0.0625,1,31,37239
6,0.0625,1,32,39432
6,0.0625,1,33,35801
6,0.0625,1,34,37723
6,0.0625,1,35,34259
6,0.0625,1,36,38087
6,0.0625,1,37,33980
6,0.0625,1,38,37587
6,0.0625,1,39,29539
6,0.0625,1,40,31605
6,0.0625,1,41,25171
6,0.0625,1,42,26052
6,0.0625,1,43,27656
6,0.0625,1,44,29233
6,0.0625,1,45,29933
6,0.0625,1,46,26851
6,0.0625,1,47,27948
6,0.0625,1,48,27892
6,0.0625,1,49,29773
6,0.0625,1,50,29541
6,0.0625,1,51,26081
6,0.0625,2,0,17440
6,0.0625,2,1,15705
6,0.0625,2,2,17771
6,0.0625,2,3,16515
6,0.0625,2,4,16303
6,0.0625,2,5,18092
6,0.0625,2,6,17233
6,0.0625,2,7,17198
6,0.0625,2,8,19624
6,0.0625,2,9,18326
6,0.0625,2,10,17263
6,0.0625,2,11,19186
6,0.0625,2,12,17086
6,0.0625,2,13,19100
6,0.0625,2,14,18247
6,0.0625,2,15,18346
6,0.0625,2,16,19243
6,0.0625,2,17,19301
6,0.0625,2,18,18885
6,0.0625,2,19,19288
6,0.0625,2,20,18109
6,0.0625,2,21,18352
6,0.0625,2,22,17538
6,0.0625,2,23,19297
6,0.0625,2,24,18666
6,0.0625,2,25,18117
6,0.0625,2,26,15003
6,0.0625,2,27,15366
6,0.0625,2,28,15861
6,0.0625,2,29,16427
6,0.0625,2,30,14625
6,0.0625,2,31,15501
6,0.0625,2,32,15568
6,0.0625,2,33,16055
6,0.0625,2,34,14830
6,0.0625,2,35,15950
6,0.0625,2,36,14411
6,0.0625,2,37,15943
6,0.0625,2,38,15293
6,0.0625,2,39,14414
6,0.0625,2,40,14087
6,0.0625,2,41,14840
6,0.0625,2,42,14291
6,0.0625,2,43,13554
6,0.0625,2,44,13232
6,0.0625,2,45,14923
6,0.0625,2,46,15282
6,0.0625,2,47,15082
6,0.0625,2,48,13345
6,0.0625,2,49,14923
6,0.0625,2,50,14795
6,0.0625,2,51,14075
7,0.0625,0,0,19431
7,0.0625,0,1,19411
7,0.0625,0,2,19568
7,0.0625,0,3,17429
7,0.0625,0,4,18051
7,0.0625,0,5,18236
7,0.0625,0,6,18049
7,0.0625,0,7,18277
7,0.0625,0,8,17285
7,0.0625,0,9,19438
7,0.0625,0,10,17690
7,0.0625,0,11,17268
7,0.0625,0,12,16162
7,0.0625,0,13,16037
7,0.0625,0,14,15561
7,0.0625,0,15,16383
7,0.0625,0,16,16091
7,0.0625,0,17,15868
7,0.0625,0,18,16253
7,0.0625,0,19,16936
7,0.0625,0,20,14957
7,0.0625,0,21,15608
7,0.0625,0,22,16764
7,0.0625,0,23,15280
7,0.0625,0,24,17043
7,0.0625,0,25,17412
7,0.0625,0,26,13712
7,0.0625,0,27,14287
7,0.0625,0,28,13963
7,0.0625,0,29,15253
7,0.0625,0,30,14420
7,0.0625,0,31,15027
7,0.0625,0,32,13541
7,0.0625,0,33,14359
7,0.0625,0,34,14304
7,0.0625,0,35,15454
7,0.0625,0,36,13358
7,0.0625,0,37,15336
7,0.0625,0,38,14552
7,0.0625,0,39,17298
7,0.0625,0,40,17084
7,0.0625,0,41,16415
7,0.0625,0,42,17006
7,0.0625,0,43,16045
7,0.0625,0,44,17757
7,0.0625,0,45,16829
7,0.0625,0,46,17560
7,0.0625,0,47,15619
7,0.0625,0,48,16938
7,0.0625,0,49,17885
7,0.0625,0,50,16181
7,0.0625,0,51,15539
7,0.0625,1,0,35855
7,0.0625,1,1,34280
7,0.0625,1,2,35256
7,0.0625,1,3,37733
7,0.0625,1,4,35821
7,0.0625,1,5,36547
7,0.0625,1,6,37746
7,0.0625,1,7,36052
7,0.0625,1,8,37285
7,0.0625,1,9,34669
7,0.0625,1,10,39572
7,0.0625,1,11,37920
7,0.0625,1,12,40438
7,0.0625,1,13,40760
7,0.0625,1,14,40728
7,0.0625,1,15,36785
7,0.0625,1,16,38001
7,0.0625,1,17,38661
7,0.0625,1,18,39349
7,0.0625,1,19,36383
7,0.0625,1,20,42491
7,0.0625,1,21,41662
7,0.0625,1,22,36340
7,0.0625,1,23,40586
7,0.0625,1,24,37148
7,0.0625,1,25,35375
7,0.0625,1,26,38740
7,0.0625,1,27,37866
7,0.0625,1,28,36900
7,0.0625,1,29,35491
7,0.0625,1,30,38677
7,0.0625,1,31,37239
7,0.0625,1,32,39432
7,0.0625,1,33,35801
7,0.0625,1,34,37723
7,0.0625,1,35,34259
7,0.0625,1,36,38087
7,0.0625,1,37,33980
7,0.0625,1,38,37587
7,0.0625,1,39,26582
7,0.0625,1,40,27064
7,0.0625,1,41,30115
7,0.0625,1,42,27532
7,0.0625,1,43,29020
7,0.0625,1,44,26895
7,0.0625,1,45,29021
7,0.0625,1,46,28853
7,0.0625,1,47,31369
7,0.0625,1,48,27476
7,0.0625,1,49,27581
7,0.0625,1,50,29994
7,0.0625,1,51,29438
7,0.0625,2,0,17440
7,0.0625,2,1,15705
7,0.0625,2,2,17771
7,0.0625,2,3,16515
7,0.0625,2,4,16303
7,0.0625,2,5,18092
7,0.0625,2,6,17233
7,0.0625,2,7,17198
7,0.0625,2,8,19624
7,0.0625,2,9,18326
7,0.0625,2,10,17263
7,0.0625,2,11,19186
7,0.0625,2,12,17086
7,0.0625,2,13,19100
7,0.0625,2,14,18247
7,0.0625,2,15,18346
7,0.0625,2,16,19243
7,0.0625,2,17,19301
7,0.0625,2,18,18885
7,0.0625,2,19,19288
7,0.0625,2,20,18109
7,0.0625,2,21,18352
7,0.0625,2,22,17538
7,0.0625,2,23,19297
7,0.0625,2,24,18666
7,0.0625,2,25,18117
7,0.0625,2,26,15003
7,0.0625,2,27,15366
7,0.0625,2,28,15861
7,0.0625,2,29,16427
7,0.0625,2,30,14625
7,0.0625,2,31,15501
7,0.0625,2,32,15568
7,0.0625,2,33,16055
7,0.0625,2,34,14830
7,0.0625,2,35,15950
7,0.0625,2,36,14411
7,0.0625,2,37,15943
7,0.0625,2,38,15293
7,0.0625,2,39,14495
7,0.0625,2,40,14435
7,0.0625,2,41,14791
7,0.0625,2,42,14414
7,0.0625,2,43,15429
7,0.0625,2,44,14822
7,0.0625,2,45,13993
7,0.0625,2,46,15268
7,0.0625,2,47,15599
7,0.0625,2,48,14295
7,0.0625,2,49,14844
7,0.0625,2,50,15248
7,0.0625,2,51,13658
8,0.0625,0,0,18425
8,0.0625,0,1,17794
8,0.0625,0,2,19977
8,0.0625,0,3,18436
8,0.0625,0,4,17554
8,0.0625,0,5,18322
8,0.0625,0,6,18457
8,0.0625,0,7,17989
8,0.0625,0,8,19395
8,0.0625,0,9,17766
8,0.0625,0,10,17239
8,0.0625,0,11,16923
8,0.0625,0,12,18417
8,0.0625,0,13,14107
8,0.0625,0,14,12342
8,0.0625,0,15,12323
8,0.0625,0,16,12207
8,0.0625,0,17,13589
8,0.0625,0,18,13012
8,0.0625,0,19,12051
8,0.0625,0,20,12563
8,0.0625,0,21,11958
8,0.0625,0,22,12140
8,0.0625,0,23,12509
8,0.0625,0,24,12938
8,0.0625,0,25,13439
8,0.0625,0,26,12870
8,0.0625,0,27,12584
8,0.0625,0,28,13121
8,0.0625,0,29,12656
8,0.0625,0,30,12397
8,0.0625,0,31,12675
8,0.0625,0,32,11124
8,0.0625,0,33,11118
8,0.0625,0,34,12480
8,0.0625,0,35,12698
8,0.0625,0,36,11648
8,0.0625,0,37,11753
8,0.0625,0,38,11761
8,0.0625,0,39,13695
8,0.0625,0,40,11458
8,0.0625,0,41,14190
8,0.0625,0,42,11963
8,0.0625,0,43,12122
8,0.0625,0,44,12808
8,0.0625,0,45,13144
8,0.0625,0,46,12237
8,0.0625,0,47,12667
8,0.0625,0,48,12723
8,0.0625,0,49,11909
8,0.0625,0,50,12438
8,0.0625,0,51,12662
8,0.0625,1,0,35800
8,0.0625,1,1,33091
8,0.0625,1,2,33129
8,0.0625,1,3,35700
8,0.0625,1,4,39573
8,0.0625,1,5,36867
8,0.0625,1,6,37423
8,0.0625,1,7,38462
8,0.0625,1,8,34788
8,0.0625,1,9,36611
8,0.0625,1,10,38504
8,0.0625,1,11,36609
8,0.0625,1,12,35225
8,0.0625,1,13,52295
8,0.0625,1,14,58125
8,0.0625,1,15,59559
8,0.0625,1,16,59203
8,0.0625,1,17,52945
8,0.0625,1,18,57345
8,0.0625,1,19,61229
8,0.0625,1,20,59632
8,0.0625,1,21,64920
8,0.0625,1,22,62465
8,0.0625,1,23,60212
8,0.0625,1,24,57703
8,0.0625,1,25,56893
8,0.0625,1,26,56491
8,0.0625,1,27,54181
8,0.0625,1,28,51929
8,0.0625,1,29,56115
8,0.0625,1,30,55349
8,0.0625,1,31,57901
8,0.0625,1,32,61681
8,0.0625,1,33,64371
8,0.0625,1,34,55908
8,0.0625,1,35,57309
8,0.0625,1,36,57932
8,0.0625,1,37,58706
8,0.0625,1,38,59575
8,0.0625,1,39,54391
8,0.0625,1,40,62943
8,0.0625,1,41,53948
8,0.0625,1,42,64128
8,0.0625,1,43,62399
8,0.0625,1,44,59583
8,0.0625,1,45,55970
8,0.0625,1,46,57771
8,0.0625,1,47,59810
8,0.0625,1,48,54696
8,0.0625,1,49,58308
8,0.0625,1,50,61084
8,0.0625,1,51,57906
8,0.0625,2,0,16790
8,0.0625,2,1,16797
8,0.0625,2,2,19807
8,0.0625,2,3,15924
8,0.0625,2,4,16830
8,0.0625,2,5,16516
8,0.0625,2,6,18016
8,0.0625,2,7,16774
8,0.0625,2,8,18918
8,0.0625,2,9,16690
8,0.0625,2,10,16749
8,0.0625,2,11,16479
8,0.0625,2,12,18911
8,0.0625,2,13,15725
8,0.0625,2,14,15085
8,0.0625,2,15,14614
8,0.0625,2,16,16255
8,0.0625,2,17,16683
8,0.0625,2,18,16514
8,0.0625,2,19,15794
8,0.0625,2,20,16969
8,0.0625,2,21,16247
8,0.0625,2,22,16766
8,0.0625,2,23,16307
8,0.0625,2,24,16552
8,0.0625,2,25,15551
8,0.0625,2,26,15832
8,0.0625,2,27,16204
8,0.0625,2,28,15905
8,0.0625,2,29,17346
8,0.0625,2,30,18150
8,0.0625,2,31,15826
8,0.0625,2,32,15954
8,0.0625,2,33,16197
8,0.0625,2,34,16504
8,0.0625,2,35,15103
8,0.0625,2,36,16255
8,0.0625,2,37,16256
8,0.0625,2,38,14945
8,0.0625,2,39,15549
8,0.0625,2,40,15221
8,0.0625,2,41,15244
8,0.0625,2,42,14089
8,0.0625,2,43,15306
8,0.0625,2,44,14454
8,0.0625,2,45,16230
8,0.0625,2,46,15788
8,0.0625,2,47,15139
8,0.0625,2,48,14344
8,0.0625,2,49,15606
8,0.0625,2,50,15091
8,0.0625,2,51,15512
9,0.0625,0,0,18425
9,0.0625,0,1,17794
9,0.0625,0,2,19977
9,0.0625,0,3,18436
9,0.0625,0,4,17554
9,0.0625,0,5,18322
9,0.0625,0,6,18457
9,0.0625,0,7,17989
9,0.0625,0,8,19395
9,0.0625,0,9,17766
9,0.0625,0,10,17239
9,0.0625,0,11,16923
9,0.0625,0,12,18417
9,0.0625,0,13,14107
9,0.0625,0,14,12342
9,0.0625,0,15,12323
9,0.0625,0,16,12207
9,0.0625,0,17,13589
9,0.0625,0,18,13012
9,0.0625,0,19,12051
9,0.0625,0,20,12563
9,0.0625,0,21,11958
9,0.0625,0,22,12140
9,0.0625,0,23,12509
9,0.0625,0,24,12938
9,0.0625,0,25,13439
9,0.0625,0,26,12870
9,0.0625,0,27,12584
9,0.0625,0,28,13121
9,0.0625,0,29,12656
9,0.0625,0,30,12397
9,0.0625,0,31,12675
9,0.0625,0,32,11124
9,0.0625,0,33,11118
9,0.0625,0,34,12480
9,0.0625,0,35,12698
9,0.0625,0,36,11648
9,0.0625,0,37,11753
9,0.0625,0,38,11761
9,0.0625,0,39,11783
9,0.0625,0,40,12173
9,0.0625,0,41,13609
9,0.0625,0,42,13472
9,0.0625,0,43,12780
9,0.0625,0,44,12865
9,0.0625,0,45,12851
9,0.0625,0,46,11741
9,0.0625,0,47,13486
9,0.0625,0,48,12953
9,0.0625,0,49,11896
9,0.0625,0,50,12263
9,0.0625,0,51,12498
9,0.0625,1,0,35800
9,0.0625,1,1,33091
9,0.0625,1,2,33129
9,0.0625,1,3,35700
9,0.0625,1,4,39573
9,0.0625,1,5,36867
9,0.0625,1,6,37423
9,0.0625,1,7,38462
9,0.0625,1,8,34788
9,0.0625,1,9,36611
9,0.0625,1,10,38504
9,0.0625,1,11,36609
9,0.0625,1,12,35225
9,0.0625,1,13,52295
9,0.0625,1,14,58125
9,0.0625,1,15,59559
9,0.0625,1,16,59203
9,0.0625,1,17,52945
9,0.0625,1,18,57345
9,0.0625,1,19,61229
9,0.0625,1,20,59632
9,0.0625,1,21,64920
9,0.0625,1,22,62465
9,0.0625,1,23,60212
9,0.0625,1,24,57703
9,0.0625,1,25,56893
9,0.0625,1,26,56491
9,0.0625,1,27,54181
9,0.0625,1,28,51929
9,0.0625,1,29,56115
9,0.0625,1,30,55349
9,0.0625,1,31,57901
9,0.0625,1,32,61681
9,0.0625,1,33,64371
9,0.0625,1,34,55908
9,0.0625,1,35,57309
9,0.0625,1,36,57932
9,0.0625,1,37,58706
9,0.0625,1,38,59575
9,0.0625,1,39,61909
9,0.0625,1,40,62889
9,0.0625,1,41,52431
9,0.0625,1,42,55702
9,0.0625,1,43,58331
9,0.0625,1,44,54860
9,0.0625,1,45,58396
9,0.0625,1,46,61440
9,0.0625,1,47,56506
9,0.0625,1,48,56625
9,0.0625,1,49,59946
9,0.0625,1,50,57988
9,0.0625,1,51,58627
9,0.0625,2,0,16790
9,0.0625,2,1,16797
9,0.0625,2,2,19807
9,0.0625,2,3,15924
9,0.0625,2,4,16830
9,0.0625,2,5,16516
9,0.0625,2,6,18016
9,0.0625,2,7,16774
9,0.0625,2,8,18918
9,0.0625,2,9,16690
9,0.0625,2,10,16749
9,0.0625,2,11,16479
9,0.0625,2,12,18911
9,0.0625,2,13,15725
9,0.0625,2,14,15085
9,0.0625,2,15,14614
9,0.0625,2,16,16255
9,0.0625,2,17,16683
9,0.0625,2,18,16514
9,0.0625,2,19,15794
9,0.0625,2,20,16969
9,0.0625,2,21,16247
9,0.0625,2,22,16766
9,0.0625,2,23,16307
9,0.0625,2,24,16552
9,0.0625,2,25,15551
9,0.0625,2,26,15832
9,0.0625,2,27,16204
9,0.0625,2,28,15905
9,0.0625,2,29,17346
9,0.0625,2,30,18150
9,0.0625,2,31,15826
9,0.0625,2,32,15954
9,0.0625,2,33,16197
9,0.0625,2,34,16504
9,0.0625,2,35,15103
9,0.0625,2,36,16255
9,0.0625,2,37,16256
9,0.0625,2,38,14945
9,0.0625,2,39,14246
9,0.0625,2,40,16548
9,0.0625,2,41,16113
9,0.0625,2,42,13857
9,0.0625,2,43,15967
9,0.0625,2,44,13969
9,0.0625,2,45,15823
9,0.0625,2,46,14744
9,0.0625,2,47,15416
9,0.0625,2,48,16432
9,0.0625,2,49,15407
9,0.0625,2,50,13601
9,0.0625,2,51,15385
10,0.0625,0,0,18425
10,0.0625,0,1,17794
10,0.0625,0,2,19977
10,0.0625,0,3,18436
10,0.0625,0,4,17554
10,0.0625,0,5,18322
10,0.0625,0,6,18457
10,0.0625,0,7,17989
10,0.0625,0,8,19395
10,0.0625,0,9,17766
10,0.0625,0,10,17239
10,0.0625,0,11,16923
10,0.0625,0,12,18417
10,0.0625,0,13,14107
10,0.0625,0,14,12342
10,0.0625,0,15,12323
10,0.0625,0,16,12207
10,0.0625,0,17,13589
10,0.0625,0,18,13012
10,0.0625,0,19,12051
10,0.0625,0,20,12563
10,0.0625,0,21,11958
10,0.0625,0,22,12140
10,0.0625,0,23,12509
10,0.0625,0,24,12938
10,0.0625,0,25,13439
10,0.0625,0,26,12469
10,0.0625,0,27,12731
10,0.0625,0,28,11365
10,0.0625,0,29,12604
10,0.0625,0,30,13404
10,0.0625,0,31,12631
10,0.0625,0,32,12527
10,0.0625,0,33,11887
10,0.0625,0,34,12089
10,0.0625,0,35,12025
10,0.0625,0,36,11389
10,0.0625,0,37,11116
10,0.0625,0,38,12203
10,0.0625,0,39,10320
10,0.0625,0,40,9088
10,0.0625,0,41,9748
10,0.0625,0,42,9159
10,0.0625,0,43,9509
10,0.0625,0,44,9289
10,0.0625,0,45,9443
10,0.0625,0,46,9352
10,0.0625,0,47,9312
10,0.0625,0,48,8849
10,0.0625,0,49,8951
10,0.0625,0,50,8909
10,0.0625,0,51,9421
10,0.0625,1,0,35800
10,0.0625,1,1,33091
10,0.0625,1,2,33129
10,0.0625,1,3,35700
10,0.0625,1,4,39573
10,0.0625,1,5,36867
10,0.0625,1,6,37423
10,0.0625,1,7,38462
10,0.0625,1,8,34788
10,0.0625,1,9,36611
10,0.0625,1,10,38504
10,0.0625,1,11,36609
10,0.0625,1,12,35225
10,0.0625,1,13,52295
10,0.0625,1,14,58125
10,0.0625,1,15,59559
10,0.0625,1,16,59203
10,0.0625,1,17,52945
10,0.0625,1,18,57345
10,0.0625,1,19,61229
10,0.0625,1,20,59632
10,0.0625,1,21,64920
10,0.0625,1,22,62465
10,0.0625,1,23,60212
10,0.0625,1,24,57703
10,0.0625,1,25,56893
10,0.0625,1,26,59093
10,0.0625,1,27,56813
10,0.0625,1,28,60898
10,0.0625,1,29,58571
10,0.0625,1,30,55129
10,0.0625,1,31,58759
10,0.0625,1,32,56338
10,0.0625,1,33,58678
10,0.0625,1,34,53402
10,0.0625,1,35,56741
10,0.0625,1,36,60911
10,0.0625,1,37,58615
10,0.0625,1,38,58328
10,0.0625,1,39,71061
10,0.0625,1,40,85019
10,0.0625,1,41,75751
10,0.0625,1,42,77145
10,0.0625,1,43,78456
10,0.0625,1,44,80326
10,0.0625,1,45,78550
10,0.0625,1,46,76560
10,0.0625,1,47,76496
10,0.0625,1,48,77382
10,0.0625,1,49,81480
10,0.0625,1,50,80295
10,0.0625,1,51,78815
10,0.0625,2,0,16790
10,0.0625,2,1,16797
10,0.0625,2,2,19807
10,0.0625,2,3,15924
10,0.0625,2,4,16830
10,0.0625,2,5,16516
10,0.0625,2,6,18016
10,0.0625,2,7,16774
10,0.0625,2,8,18918
10,0.0625,2,9,16690
10,0.0625,2,10,16749
10,0.0625,2,11,16479
10,0.0625,2,12,18911
10,0.0625,2,13,15725
10,0.0625,2,14,15085
10,0.0625,2,15,14614
10,0.0625,2,16,16255
10,0.0625,2,17,16683
10,0.0625,2,18,16514
10,0.0625,2,19,15794
10,0.0625,2,20,16969
10,0.0625,2,21,16247
10,0.0625,2,22,16766
10,0.0625,2,23,16307
10,0.0625,2,24,16552
10,0.0625,2,25,15551
10,0.0625,2,26,15969
10,0.0625,2,27,15398
10,0.0625,2,28,16155
10,0.0625,2,29,14607
10,0.0625,2,30,16473
10,0.0625,2,31,16472
10,0.0625,2,32,15900
10,0.0625,2,33,17349
10,0.0625,2,34,15771
10,0.0625,2,35,16056
10,0.0625,2,36,15879
10,0.0625,2,37,15984
10,0.0625,2,38,14854
10,0.0625,2,39,15562
10,0.0625,2,40,15637
10,0.0625,2,41,16108
10,0.0625,2,42,15978
10,0.0625,2,43,15729
10,0.0625,2,44,16181
10,0.0625,2,45,15446
10,0.0625,2,46,15491
10,0.0625,2,47,16281
10,0.0625,2,48,14878
10,0.0625,2,49,15540
10,0.0625,2,50,14720
10,0.0625,2,51,16081
11,0.0625,0,0,18425
11,0.0625,0,1,17794
11,0.0625,0,2,19977
11,0.0625,0,3,18436
11,0.0625,0,4,17554
11,0.0625,0,5,18322
11,0.0625,0,6,18457
11,0.0625,0,7,17989
11,0.0625,0,8,19395
11,0.0625,0,9,17766
11,0.0625,0,10,17239
11,0.0625,0,11,16923
11,0.0625,0,12,18417
11,0.0625,0,13,14107
11,0.0625,0,14,12342
11,0.0625,0,15,12323
11,0.0625,0,16,12207
11,0.0625,0,17,13589
11,0.0625,0,18,13012
11,0.0625,0,19,12051
11,0.0625,0,20,12563
11,0.0625,0,21,11958
11,0.0625,0,22,12140
11,0.0625,0,23,12509
11,0.0625,0,24,12938
11,0.0625,0,25,13439
11,0.0625,0,26,12469
11,0.0625,0,27,12731
11,0.0625,0,28,11365
11,0.0625,0,29,12604
11,0.0625,0,30,13404
11,0.0625,0,31,12631
11,0.0625,0,32,12527
11,0.0625,0,33,11887
11,0.0625,0,34,12089
11,0.0625,0,35,12025
11,0.0625,0,36,11389
11,0.0625,0,37,11116
11,0.0625,0,38,12203
11,0.0625,0,39,9405
11,0.0625,0,40,9319
11,0.0625,0,41,9676
11,0.0625,0,42,9156
11,0.0625,0,43,8900
11,0.0625,0,44,8904
11,0.0625,0,45,9330
11,0.0625,0,46,9608
11,0.0625,0,47,9461
11,0.0625,0,48,9368
11,0.0625,0,49,8702
11,0.0625,0,50,8895
11,0.0625,0,51,9749
11,0.0625,1,0,35800
11,0.0625,1,1,33091
11,0.0625,1,2,33129
11,0.0625,1,3,35700
11,0.0625,1,4,39573
11,0.0625,1,5,36867
11,0.0625,1,6,37423
11,0.0625,1,7,38462
11,0.0625,1,8,34788
11,0.0625,1,9,36611
11,0.0625,1,10,38504
11,0.0625,1,11,36609
11,0.0625,1,12,35225
11,0.0625,1,13,52295
11,0.0625,1,14,58125
11,0.0625,1,15,59559
11,0.0625,1,16,59203
11,0.0625,1,17,52945
11,0.0625,1,18,57345
11,0.0625,1,19,61229
11,0.0625,1,20,59632
11,0.0625,1,21,64920
11,0.0625,1,22,62465
11,0.0625,1,23,60212
11,0.0625,1,24,57703
11,0.0625,1,25,56893
11,0.0625,1,26,59093
11,0.0625,1,27,56813
11,0.0625,1,28,60898
11,0.0625,1,29,58571
11,0.0625,1,30,55129
11,0.0625,1,31,58759
11,0.0625,1,32,56338
11,0.0625,1,33,58678
11,0.0625,1,34,53402
11,0.0625,1,35,56741
11,0.0625,1,36,60911
11,0.0625,1,37,58615
11,0.0625,1,38,58328
11,0.0625,1,39,76892
11,0.0625,1,40,76946
11,0.0625,1,41,81398
11,0.0625,1,42,79262
11,0.0625,1,43,80009
11,0.0625,1,44,83622
11,0.0625,1,45,81307
11,0.0625,1,46,74700
11,0.0625,1,47,74817
11,0.0625,1,48,77380
11,0.0625,1,49,80822
11,0.0625,1,50,83529
11,0.0625,1,51,75306
11,0.0625,2,0,16790
11,0.0625,2,1,16797
11,0.0625,2,2,19807
11,0.0625,2,3,15924
11,0.0625,2,4,16830
11,0.0625,2,5,16516
11,0.0625,2,6,18016
11,0.0625,2,7,16774
11,0.0625,2,8,18918
11,0.0625,2,9,16690
11,0.0625,2,10,16749
11,0.0625,2,11,16479
11,0.0625,2,12,18911
11,0.0625,2,13,15725
11,0.0625,2,14,15085
11,0.0625,2,15,14614
11,0.0625,2,16,16255
11,0.0625,2,17,16683
11,0.0625,2,18,16514
11,0.0625,2,19,15794
11,0.0625,2,20,16969
11,0.0625,2,21,16247
11,0.0625,2,22,16766
11,0.0625,2,23,16307
11,0.0625,2,24,16552
11,0.0625,2,25,15551
11,0.0625,2,26,15969
11,0.0625,2,27,15398
11,0.0625,2,28,16155
11,0.0625,2,29,14607
11,0.0625,2,30,16473
11,0.0625,2,31,16472
11,0.0625,2,32,15900
11,0.0625,2,33,17349
11,0.0625,2,34,15771
11,0.0625,2,35,16056
11,0.0625,2,36,15879
11,0.0625,2,37,15984
11,0.0625,2,38,14854
11,0.0625,2,39,15556
11,0.0625,2,40,14198
11,0.0625,2,41,15720
11,0.0625,2,42,15866
11,0.0625,2,43,15707
11,0.0625,2,44,16390
11,0.0625,2,45,15312
11,0.0625,2,46,15830
11,0.0625,2,47,15674
11,0.0625,2,48,16241
11,0.0625,2,49,14838
11,0.0625,2,50,15399
11,0.0625,2,51,15286
12,0.0625,0,0,18425
12,0.0625,0,1,17794
12,0.0625,0,2,19977
12,0.0625,0,3,18436
12,0.0625,0,4,17554
12,0.0625,0,5,18322
12,0.0625,0,6,18457
12,0.0625,0,7,17989
12,0.0625,0,8,19395
12,0.0625,0,9,17766
12,0.0625,0,10,17239
12,0.0625,0,11,16923
12,0.0625,0,12,18417
12,0.0625,0,13,12439
12,0.0625,0,14,12688
12,0.0625,0,15,13160
12,0.0625,0,16,12860
12,0.0625,0,17,13798
12,0.0625,0,18,11649
12,0.0625,0,19,13023
12,0.0625,0,20,11954
12,0.0625,0,21,12537
12,0.0625,0,22,11773
12,0.0625,0,23,13400
12,0.0625,0,24,13202
12,0.0625,0,25,13082
12,0.0625,0,26,11562
12,0.0625,0,27,10485
12,0.0625,0,28,10508
12,0.0625,0,29,11577
12,0.0625,0,30,11126
12,0.0625,0,31,10849
12,0.0625,0,32,11708
12,0.0625,0,33,10381
12,0.0625,0,34,10862
12,0.0625,0,35,10359
12,0.0625,0,36,10148
12,0.0625,0,37,10341
12,0.0625,0,38,10774
12,0.0625,0,39,13471
12,0.0625,0,40,12324
12,0.0625,0,41,13916
12,0.0625,0,42,13373
12,0.0625,0,43,12814
12,0.0625,0,44,13476
12,0.0625,0,45,12901
12,0.0625,0,46,13686
12,0.0625,0,47,14414
12,0.0625,0,48,13959
12,0.0625,0,49,13164
12,0.0625,0,50,13783
12,0.0625,0,51,14241
12,0.0625,1,0,35800
12,0.0625,1,1,33091
12,0.0625,1,2,33129
12,0.0625,1,3,35700
12,0.0625,1,4,39573
12,0.0625,1,5,36867
12,0.0625,1,6,37423
12,0.0625,1,7,38462
12,0.0625,1,8,34788
12,0.0625,1,9,36611
12,0.0625,1,10,38504
12,0.0625,1,11,36609
12,0.0625,1,12,35225
12,0.0625,1,13,62131
12,0.0625,1,14,58144
12,0.0625,1,15,53657
12,0.0625,1,16,60288
12,0.0625,1,17,53812
12,0.0625,1,18,63023
12,0.0625,1,19,60755
12,0.0625,1,20,62801
12,0.0625,1,21,59333
12,0.0625,1,22,59766
12,0.0625,1,23,55332
12,0.0625,1,24,54307
12,0.0625,1,25,56904
12,0.0625,1,26,70608
12,0.0625,1,27,81996
12,0.0625,1,28,83340
12,0.0625,1,29,74532
12,0.0625,1,30,76298
12,0.0625,1,31,80111
12,0.0625,1,32,76367
12,0.0625,1,33,87837
12,0.0625,1,34,78771
12,0.0625,1,35,79370
12,0.0625,1,36,87630
12,0.0625,1,37,80474
12,0.0625,1,38,82154
12,0.0625,1,39,63614
12,0.0625,1,40,70476
12,0.0625,1,41,62750
12,0.0625,1,42,63338
12,0.0625,1,43,66118
12,0.0625,1,44,63885
12,0.0625,1,45,66224
12,0.0625,1,46,62769
12,0.0625,1,47,64166
12,0.0625,1,48,63191
12,0.0625,1,49,67309
12,0.0625,1,50,62106
12,0.0625,1,51,59001
12,0.0625,2,0,16790
12,0.0625,2,1,16797
12,0.0625,2,2,19807
12,0.0625,2,3,15924
12,0.0625,2,4,16830
12,0.0625,2,5,16516
12,0.0625,2,6,18016
12,0.0625,2,7,16774
12,0.0625,2,8,18918
12,0.0625,2,9,16690
12,0.0625,2,10,16749
12,0.0625,2,11,16479
12,0.0625,2,12,18911
12,0.0625,2,13,15566
12,0.0625,2,14,16802
12,0.0625,2,15,14484
12,0.0625,2,16,16143
12,0.0625,2,17,15102
12,0.0625,2,18,15629
